muon_pt,muon_eta,muon_phi,antimuon_pt,antimuon_eta,antimuon_phi,delta_eta,delta_phi,delta_R,label
49.02016,-1.5611268,1.2414854,39.139748,-1.046531,-1.9878184,0.51459587,3.053882,3.0969346,1
33.05014,4.403281,-2.1702585,32.765133,2.8156009,0.96966267,1.5876803,3.1399212,3.518499,1
48.254623,-3.5076566,0.17499992,39.27364,-2.5693378,2.5646605,0.9383187,2.3896606,2.5672786,1
29.247532,0.39927316,-1.3650048,29.205803,2.2431686,1.8241184,1.8438954,3.094062,3.6018288,1
41.38432,2.16749,0.78060216,38.406708,2.033658,-2.3826761,0.13383198,3.1199071,3.1227763,0
26.537937,-1.6928374,2.316035,68.86958,-0.5197787,-1.845158,1.1730586,2.1219923,2.424648,1
35.675632,1.5360533,-2.254399,62.36561,2.6600473,2.8719425,1.123994,1.1568434,1.6129628,0
48.058353,0.39764163,-2.9762757,45.06443,0.012803836,0.17467919,0.3848378,3.1322305,3.1557832,1
28.060846,-2.9787443,2.5103183,30.82998,-1.9353755,2.8464625,1.0433688,0.3361442,1.0961803,0
34.519966,1.0558655,-0.7817461,48.111446,2.0370522,2.23311,0.9811866,3.014856,3.1705024,1
43.806316,-2.110487,1.7883128,45.222816,-1.4601039,-1.2001677,0.6503831,2.9884808,3.0584335,1
31.698132,0.09197055,0.74683887,59.696205,-0.54470193,-2.911016,0.6366725,2.6253307,2.701428,1
49.69196,-0.23032764,2.1862535,49.49465,0.96298516,-1.0495452,1.1933128,3.0473864,3.272699,0
33.691822,-2.194018,-2.3939624,42.874187,-3.4335744,0.8780638,1.2395566,3.0111592,3.256314,1
39.09016,1.7376087,-2.5471003,38.890633,0.5273043,1.125047,1.2103044,2.6110384,2.8779087,1
49.8568,-1.4984627,2.4608889,41.670986,-1.5311071,-0.61043656,0.03264439,3.0713255,3.0714989,1
50.702354,1.2389339,-0.8555791,43.190735,0.5698492,3.1048043,0.6690847,2.3228018,2.4172468,1
34.733482,2.5454056,-0.052198373,25.914587,4.563825,2.2191126,2.0184195,2.271311,3.0385642,1
43.271523,-2.9629648,-0.24190414,45.266384,-2.5084493,2.987875,0.45451546,3.053406,3.087049,1
89.30021,1.2109331,1.7652186,33.779408,0.011416779,2.772033,1.1995163,1.0068142,1.5660505,1
40.235073,-0.25580814,-0.71608734,34.51598,-1.5840018,2.474452,1.3281937,3.092646,3.3657923,1
30.132236,-0.52843237,0.9195405,30.259253,-0.4394768,-2.186691,0.08895558,3.106232,3.1075053,0
26.159178,-2.6932747,2.1876423,30.763742,-0.5448573,-0.86698115,2.1484175,3.0546238,3.734491,1
39.278873,-2.9815147,-2.1147754,31.326483,-1.4164474,1.108212,1.5650673,3.060198,3.437186,1
42.93549,-3.7587628,0.9808457,44.0304,-3.1958468,-2.1639793,0.56291604,3.1383603,3.1884446,1
58.27388,-0.69726914,-1.4281831,84.729675,-0.6724398,-0.07048123,0.024829328,1.3577019,1.357929,1
50.266705,-1.6357592,-2.5088496,38.79399,-1.1869458,0.49197304,0.44881344,3.0008225,3.0342,1
27.71864,0.16940644,2.5943713,40.222076,1.6700646,-0.53348476,1.5006582,3.127856,3.4692159,1
41.77091,1.5504768,2.7212496,27.994024,3.3450134,-1.3545475,1.7945366,2.2073882,2.8448064,1
25.380215,-1.6092186,-1.5009084,27.407265,0.68760765,1.6500556,2.2968264,3.1322215,3.8840985,1
45.68197,0.8910389,0.24157447,47.890682,0.9513518,-3.0618942,0.060312927,2.9797165,2.980327,1
29.97665,2.3316061,-0.199345,50.042603,1.3307257,2.4105268,1.0008805,2.6098719,2.795209,1
38.71997,-2.3873343,0.74790776,36.936268,-0.7638643,-1.1494375,1.6234701,1.8973453,2.4971132,1
32.61483,-2.253923,-2.7217119,44.65545,-1.278222,0.36717826,0.975701,3.08889,3.239326,1
32.54354,-0.18559003,2.468904,35.79322,1.6059579,-1.4313356,1.7915479,2.3829463,2.9812877,1
34.635372,2.22561,-0.0022386583,30.747084,0.32068864,1.9955257,1.9049214,1.9977643,2.7603965,1
45.528046,-3.1405554,-0.4810822,47.953854,-3.117839,2.6310878,0.022716284,3.11217,3.112253,1
48.449406,0.31173316,-0.09230644,38.81122,-0.4780347,-2.8404002,0.78976786,2.7480938,2.8593273,1
34.54279,0.77999896,2.7807693,31.678087,-0.97029936,-0.3536558,1.7502983,3.1344254,3.5900092,1
25.081749,-0.16941085,-0.86267906,32.128334,1.8472103,2.5560894,2.016621,2.8644173,3.503091,1
31.658741,2.0955057,3.095522,27.417938,0.1073946,2.7898014,1.9881111,0.30572057,2.0114799,0
39.683853,0.1275413,3.118363,50.608322,0.6462196,-0.23715197,0.5186783,2.9276707,2.9732614,1
26.202475,-3.3814044,-2.281402,31.541277,-1.1897923,1.1013817,2.1916122,2.9004014,3.6353118,1
79.20082,-0.02593625,0.675214,47.189884,-1.4459026,-1.7045605,1.4199663,2.3797743,2.7712145,0
34.256165,0.32407734,-1.7086698,45.027,1.4933454,1.0041237,1.169268,2.7127934,2.954054,1
45.823013,0.5693135,1.1667506,41.638855,0.4391716,-1.9210995,0.13014191,3.0878499,3.0905912,1
47.613216,3.5590496,0.8157488,54.192154,3.313658,-2.1724758,0.2453916,2.9882243,2.9982831,0
34.988255,-0.048485894,0.15047786,35.742878,1.4274765,-2.8010645,1.4759624,2.9515421,3.30001,1
57.759502,-1.8844969,0.3661896,35.474655,-1.8660704,-2.7670362,0.018426538,3.1332257,3.1332798,1
30.058468,-0.80876315,-1.0871962,43.379173,-0.31261918,2.0851645,0.49614397,3.1108248,3.1501412,0
40.871574,-2.5644019,2.7799919,42.587486,-3.456472,-0.67810786,0.89207006,2.8250859,2.9625833,1
48.283676,2.7563965,-1.088939,33.063507,1.5707309,1.4433631,1.1856656,2.532302,2.7961323,1
34.68352,-3.701088,1.5953435,34.253555,-1.9090588,-0.48450115,1.7920291,2.0798447,2.745382,1
35.632877,3.7747958,0.37313625,33.463272,4.8134,-2.757562,1.038604,3.1306984,3.29848,0
48.55009,4.139381,-0.74878895,37.857582,3.4874234,2.632107,0.6519575,2.9022896,2.974615,1
40.58872,3.634414,-3.0931056,48.346516,3.9549322,0.18275689,0.32051826,3.007323,3.0243552,1
38.503223,-3.507879,-1.231021,43.631855,-2.6711075,1.8400686,0.8367715,3.0710897,3.1830456,1
42.688526,-0.48937517,-1.8267087,49.328785,-0.32729393,1.122336,0.16208124,2.9490447,2.9534955,1
25.68346,0.86936235,-2.6779037,25.16723,3.4538398,0.051271178,2.5844774,2.7291749,3.7587123,1
36.946213,-4.455102,-0.77319795,33.944683,-3.1657126,2.2389143,1.2893894,3.0121121,3.2764835,1
26.140158,-2.63473,1.0954455,25.145948,-0.122396864,2.4321923,2.5123332,1.3367468,2.8458233,1
41.74116,4.1200457,-2.656742,39.897194,2.9918401,0.8742543,1.1282055,2.752189,2.9744565,1
44.413788,-1.7521915,-0.9670294,50.11441,-1.8744416,1.6768687,0.12225008,2.643898,2.6467228,1
50.524307,2.7817905,1.9384321,39.925068,3.1765401,-1.3532062,0.39474964,2.9915469,3.017479,1
32.012657,3.0274403,-1.2416836,32.658077,1.5208235,1.1995633,1.5066168,2.441247,2.8687246,1
25.703106,0.72170514,3.056976,65.67924,2.0060205,-1.0742832,1.2843153,2.1519263,2.5060432,1
43.727554,1.2915303,-2.0669627,34.7362,2.3849063,0.85856557,1.093376,2.9255283,3.1231694,1
50.65085,-0.9306257,-2.2516716,36.08464,-1.6343478,0.5692912,0.7037221,2.8209627,2.907414,1
31.748318,-3.4181087,3.079869,27.504692,-1.4409044,-0.011432215,1.9772043,3.0913012,3.669534,1
40.430634,-0.064447194,-1.1981335,35.70194,-1.3325179,1.4533567,1.2680707,2.6514902,2.9391162,1
34.975464,-4.634592,-1.9612261,31.051233,-2.9377465,1.152304,1.6968455,3.1135302,3.5458927,1
31.016775,-0.26925987,-0.38338742,26.989738,1.801866,2.910947,2.071126,2.9888508,3.6363156,1
36.24452,-0.20800202,-3.1347094,47.29839,0.6042485,0.0073949927,0.81225055,3.141081,3.2444015,1
32.92491,-0.04456545,-0.5784667,39.69498,-1.4322153,2.3822014,1.3876499,2.960668,3.269729,1
27.993212,-2.0135763,-2.0335267,29.265154,-4.0834618,1.2457753,2.0698855,3.0038836,3.6479778,1
42.566273,-1.0325528,2.3004246,42.19447,-1.7461742,-1.0528064,0.7136214,2.9299548,3.0156078,1
32.408016,-2.7897472,-0.81756324,32.46201,-1.2114632,1.5325385,1.578284,2.3501017,2.8308935,1
30.250303,-3.6755307,2.7259429,28.427246,-1.6209446,-0.22625498,2.054586,2.9521978,3.5967758,1
52.23886,-0.5310271,1.5596327,41.402435,-0.66041386,-1.6581926,0.12938678,3.0653603,3.0680897,1
37.805096,3.3688116,0.8852954,50.482834,2.743395,-1.9342915,0.6254165,2.819587,2.8881166,1
27.555372,-0.6744775,-0.28521273,34.562656,-2.3412654,2.886935,1.6667879,3.1110375,3.5294101,1
42.114014,3.4112263,-0.32912973,49.73502,3.3853667,2.888391,0.025859594,3.0656645,3.0657735,1
41.307213,0.26851627,-2.8604379,42.502842,1.108489,0.23539685,0.83997273,3.0958347,3.2077634,1
43.169666,2.122885,0.24249764,42.095097,3.1468058,-2.9302752,1.0239208,3.1104128,3.2746117,1
28.072857,0.35046497,-0.3994755,40.1009,0.076799564,2.8865495,0.2736654,2.9971602,3.0096283,0
45.171135,0.17820051,-0.8709421,36.34074,-1.2801197,0.8842598,1.4583201,1.7552019,2.2819798,1
42.93031,2.6831322,-2.8856225,40.59419,1.0018978,0.17635177,1.6812344,3.0619743,3.49317,0
27.910414,-3.6709857,-2.6050043,49.78763,-2.430876,0.84442556,1.2401097,2.8337557,3.0932255,1
26.402035,2.7206767,0.055083584,35.49659,0.786455,-2.3569412,1.9342217,2.4120247,3.0917757,1
44.615845,1.0524561,2.7770395,46.222034,1.6499919,-0.42071337,0.5975357,3.0854323,3.1427603,1
45.442417,-2.4734826,1.9887534,46.460003,-2.265404,-1.1275413,0.20807862,3.116295,3.1232343,1
36.31638,-1.1857977,-2.0364096,27.215181,0.61737555,1.143306,1.8031733,3.10347,3.5892842,1
44.477848,-1.043071,1.7602797,33.17511,0.020034237,-1.0362837,1.0631052,2.7965634,2.9918156,1
37.589123,-2.3919604,-1.2714403,44.81121,-2.9059029,1.8200912,0.5139425,3.0915315,3.1339598,1
55.310005,-0.123407274,0.6734848,33.50998,0.57646286,-2.364223,0.6998701,3.0377076,3.117288,1
31.414879,-1.5925398,1.4830908,52.947002,-2.6333826,-2.068396,1.0408428,2.7316983,2.9232738,1
47.457893,1.5350043,-1.2838274,44.8292,1.4838239,1.7932708,0.051180363,3.0770984,3.077524,1
134.64853,3.6590307,1.644419,26.714733,2.8694081,0.3108329,0.78962255,1.333586,1.5498244,1
37.56666,-1.8765897,0.19470538,45.84432,-2.03556,-2.9593968,0.15897024,3.129083,3.1331184,1
42.306286,-3.4862773,-1.3214803,37.83951,-1.8592561,0.259143,1.6270212,1.5806233,2.2683845,1
30.880293,1.0376112,0.557847,48.498543,-0.5132303,2.3146617,1.5508416,1.7568147,2.3433967,1
38.97002,4.10645,1.0725077,38.920074,3.1532402,-1.8394296,0.9532099,2.911937,3.063982,1
33.644928,2.6021624,-2.0606353,38.38227,3.1114442,1.2504432,0.5092819,2.9721072,3.0154252,0
46.054047,-0.8360814,-2.003547,50.154438,-0.09963142,1.1269403,0.73644996,3.1304872,3.215946,0
46.361927,3.0060601,0.3562982,41.39731,3.5843992,-2.7421885,0.5783391,3.0984867,3.1519988,1
32.56909,-3.5167286,0.6387274,48.754158,-4.624546,-2.6879935,1.1078174,2.9564645,3.1572049,1
45.446075,2.026504,-1.008148,35.339043,2.5115623,2.1607242,0.4850583,3.1143134,3.1518614,1
32.63803,-0.95655096,3.1090193,30.274801,-2.831148,0.11792165,1.874597,2.9910977,3.5299828,1
44.94898,2.482898,-0.63086975,46.242737,2.5356617,2.6928914,0.0527637,2.9594243,2.9598947,1
36.81814,4.302704,-2.740112,37.158142,2.9447057,0.6484957,1.3579981,2.8945777,3.1973019,1
25.815924,-0.8867558,-2.873512,25.744858,-3.3798702,0.33733946,2.4931145,3.072334,3.9566216,1
66.00681,2.5911398,-0.5485237,36.070423,2.089186,2.2409706,0.50195384,2.7894943,2.8342962,1
47.246895,-3.8123577,1.0646905,47.30759,-3.309099,-2.9024498,0.5032587,2.316045,2.3700914,1
41.840904,-3.033694,-0.44476348,47.618366,-2.481449,2.5357347,0.55224514,2.980498,3.031228,1
33.709118,0.10543747,-2.0675912,26.996273,-1.3551744,1.2681305,1.4606119,2.9474638,3.2895184,0
44.2626,-2.941581,-0.69264954,49.301224,-2.6059253,2.4566195,0.3356557,3.1339161,3.15184,1
63.62639,1.612373,-2.5968843,25.759714,0.62210643,0.80932575,0.99026656,2.8769753,3.0426328,1
42.823006,-3.2214136,0.8355516,44.513367,-3.7866762,-2.31306,0.56526256,3.1345742,3.1851337,1
38.23345,1.2815428,0.21068275,39.904522,0.044601563,-2.9332242,1.2369412,3.1392787,3.3741806,1
39.626675,-3.3101122,-1.6254234,39.064312,-2.1866407,1.0935383,1.1234715,2.7189617,2.9419281,1
62.627335,2.3724458,0.33981487,35.915413,2.1739872,2.9003386,0.19845867,2.5605237,2.5682032,1
39.960255,3.121961,-1.1394528,41.79244,3.8684587,1.8952278,0.74649763,3.0346806,3.1251473,1
37.896553,-0.6484659,2.6084528,37.25462,-0.6809895,-0.55472714,0.032523632,3.1200058,3.1201754,0
46.274986,2.9117243,-0.7211901,43.721745,2.933768,2.4728093,0.022043705,3.089186,3.0892646,1
47.759247,4.0323043,-2.6316252,46.688507,4.398283,1.3325965,0.36597872,2.3189638,2.3476655,1
33.837887,-2.192371,1.8126488,32.41733,-3.8273532,-1.4251742,1.6349823,3.0453627,3.4565012,1
51.835705,1.2627122,0.8606787,40.111156,0.33758807,3.0366554,0.92512417,2.1759768,2.3644724,1
33.495396,1.8172251,-1.9226336,33.212845,0.8799153,1.3719125,0.9373098,2.988639,3.132174,0
49.199345,2.9946203,-0.39862257,37.16089,2.6419744,2.9585001,0.35264587,2.9260628,2.9472365,1
37.34575,-0.9524418,-1.1264687,53.118923,-0.705603,1.851623,0.24683881,2.9780917,2.9883037,1
56.160927,1.9664255,-0.32826093,30.039814,2.965745,2.550013,0.99931943,2.878274,3.046818,1
46.718777,2.0351813,0.025278434,43.18801,1.7110507,-3.1229384,0.32413054,3.134969,3.1516807,1
37.256256,-1.8222203,0.35591874,27.701717,-3.585689,2.7804923,1.7634687,2.4245737,2.9980626,1
41.124165,1.6159672,-0.6524541,44.861492,1.650253,2.4059548,0.034285903,3.058409,3.0586011,1
41.039265,-2.610367,-1.6044084,48.68227,-1.9581815,2.2406867,0.65218556,2.4380906,2.5238128,1
43.751602,3.2906733,-1.5374161,42.81014,2.99742,1.5944223,0.29325318,3.1318383,3.145538,1
27.15738,1.52263,0.9646031,30.546339,-0.50422573,-2.0489469,2.0268557,3.01355,3.6317527,1
29.43259,0.021333087,-1.1970406,28.453526,2.0014107,1.8872038,1.9800776,3.0842443,3.6651425,1
60.30097,-1.7401973,2.7077873,46.52297,-0.6029293,1.382137,1.1372681,1.3256505,1.7466333,1
37.459366,-1.1470426,-2.9341302,53.266132,-1.4714879,0.09225996,0.32444525,3.02639,3.0437315,1
39.842785,-3.78439,-2.8798935,32.307888,-2.2269683,-0.52968824,1.5574217,2.3502054,2.819402,1
31.997042,-2.4516568,-2.3214717,30.381575,-0.5591208,1.101078,1.892536,2.860636,3.4300046,1
42.76229,2.212952,-0.073509425,45.09965,2.81375,2.941979,0.60079813,3.0154884,3.0747566,1
33.94189,0.04032745,-0.4351004,27.86122,-1.7466781,2.5613906,1.7870055,2.996491,3.488889,1
41.916885,-1.6952058,-2.0083365,41.739647,-0.9310371,1.1240388,0.7641687,3.1323752,3.2242408,1
48.814972,-0.87772334,-1.8667167,39.256966,-1.3636007,1.26804,0.4858774,3.1347566,3.1721878,1
44.343765,-0.2367024,2.1712775,45.91246,0.27916092,-0.9480636,0.5158633,3.1193411,3.161709,1
32.11405,0.9965721,-0.6566392,34.606487,-0.61768746,2.5183778,1.6142595,3.1081688,3.5023632,1
46.870216,1.3615791,-2.1841187,29.141773,2.6499958,0.4305278,1.2884167,2.6146464,2.9148574,1
41.324486,0.6783872,0.3957022,43.10096,1.4734555,-2.978484,0.7950683,2.9089997,3.0156944,1
40.60223,-0.29190552,-0.8886613,40.51991,0.703618,2.3060732,0.9955235,3.0884507,3.2449336,1
35.718506,-1.7367244,1.6617231,37.24121,-3.4042618,-1.2582611,1.6675375,2.919984,3.3625865,1
54.917137,3.5230503,-2.6736865,32.235626,4.2722187,0.1437551,0.7491684,2.8174417,2.9153442,1
42.348843,2.5025308,-1.7240912,48.657562,2.4174645,1.2868656,0.08506632,3.0109568,3.0121582,1
38.966576,0.117622174,-0.81138307,27.606342,-0.8458117,1.3532809,0.9634339,2.164664,2.3693829,0
41.796013,1.9925623,-0.9381933,39.74986,0.9938203,2.0827498,0.998742,3.0209432,3.181758,1
37.626606,-3.394041,3.0450008,51.031555,-2.7882347,0.12290444,0.60580635,2.9220965,2.9842334,1
44.28069,-2.5034583,1.422738,41.06362,-1.5108961,-2.3237472,0.9925622,2.5367005,2.723973,1
27.917383,1.2529794,-1.9890814,30.981667,-0.84336734,1.691768,2.0963469,2.6023362,3.3416798,1
28.798967,-1.6958195,-1.6248134,29.555626,-3.0085766,-2.6389482,1.3127571,1.0141346,1.6588552,0
34.676014,-4.9066324,0.49251127,37.720287,-3.496522,-2.9205487,1.4101105,2.8701255,3.1978168,1
48.661674,-0.49140412,-0.84115314,52.349216,-0.65804434,-1.1320776,0.16664022,0.2909243,0.33526993,0
37.83647,2.5100217,-2.6242275,38.673454,3.7560408,0.9727186,1.2460191,2.6862395,2.9611561,1
25.093773,-4.086318,3.0488095,30.23754,-2.4391499,-0.249719,1.6471682,2.984657,3.4090087,0
54.759342,0.63748777,-0.97638655,36.13606,0.77791536,2.1625218,0.14042759,3.1389084,3.1420481,1
32.509506,4.179233,2.5197573,37.046757,2.7350776,-0.69238347,1.4441555,3.0710447,3.3936558,1
47.579815,0.80007493,0.89792454,42.32441,0.27893853,-1.8370062,0.5211364,2.7349308,2.784139,1
49.957973,3.5346365,-2.867649,35.910583,2.556995,0.087310135,0.9776416,2.9549592,3.1124856,1
62.882915,1.1186393,-2.0397139,35.76907,0.9046229,1.5760723,0.21401644,2.6673996,2.6759715,1
34.258904,3.1289542,1.926929,71.77189,3.4021976,-2.1766868,0.27324343,2.1795695,2.1966302,1
37.720745,3.2499115,-1.2506405,26.309155,1.2949841,1.5464798,1.9549274,2.7971203,3.4125683,1
43.734894,-2.3818529,-2.1104956,41.49218,-3.2207153,1.4057671,0.8388624,2.7669232,2.8912895,1
50.484436,-1.5851104,-2.0681424,47.506226,-2.009956,0.18431732,0.42484546,2.2524598,2.2921755,1
54.81597,3.2926233,2.4960086,38.323803,3.5124812,-0.5949237,0.21985793,3.0909321,3.0987415,1
41.217457,3.2669117,2.249764,40.56166,2.6063333,-0.8824289,0.6605785,3.1321929,3.201093,1
42.09512,-2.6583498,1.3202164,45.48847,-1.72232,-2.1283565,0.9360298,2.8346126,2.98516,1
38.06125,-2.5188215,-1.2035956,33.67394,-3.8106825,2.4020445,1.291861,2.6775453,2.9729033,1
42.814346,-1.0884492,0.7468069,47.820366,-1.1657571,-3.0941591,0.07730782,2.4422195,2.4434428,1
44.395374,-0.40647602,-2.9051783,47.635563,-0.47118562,0.34733143,0.064709604,3.0306756,3.0313663,1
35.61247,4.0424643,0.65041804,28.33241,2.5435324,-2.5082443,1.4989319,3.1245234,3.4654644,1
39.801132,-0.69795704,2.0238614,40.565628,0.28307363,-1.2001419,0.9810307,3.0591824,3.212634,1
44.06264,-0.029535968,2.9967067,36.773838,1.0721103,-0.4171584,1.1016463,2.8693202,3.073536,1
29.543587,-4.6114864,2.8346648,46.2668,-3.1329615,-1.0835896,1.4785249,2.3649313,2.7890744,1
39.457245,-1.9252592,-1.6846297,48.539726,-2.554729,1.4510103,0.62946975,3.1356401,3.1981983,1
43.76556,1.7299337,0.18875481,43.031483,2.3283596,-3.073638,0.59842587,3.0207927,3.079497,1
39.332478,-1.3396912,0.3436939,35.865982,-0.0008115646,-2.4407086,1.3388796,2.7844026,3.0895786,1
32.967834,-0.68507624,2.9966655,33.707226,-2.0921783,-0.32688573,1.4071021,2.959634,3.277098,1
39.631176,-1.2804457,1.3508885,35.95879,-2.6052136,-1.57291,1.324768,2.9237988,3.2099237,1
37.098614,-1.5814601,2.3132591,45.41449,-0.15165284,-2.2498803,1.4298073,1.7200463,2.2367182,1
48.59206,0.6910995,2.128433,42.85646,0.42824286,-0.87501705,0.26285666,3.0034497,3.0149302,1
42.434307,-2.3287656,1.9562901,53.909607,-2.8397005,-1.3640784,0.5109348,2.962817,3.0065491,1
44.531826,-1.2093427,2.8737175,45.5213,-1.5358633,-0.20967235,0.32652056,3.08339,3.1006305,1
37.361572,1.2744509,0.93211764,59.986454,0.63112026,-2.9862115,0.64333063,2.364856,2.4507995,1
74.64622,1.9305986,-0.16557497,86.33571,2.90811,2.8362234,0.9775113,3.0017984,3.156948,0
49.005676,-0.8161447,-0.69233483,39.969193,-1.5627286,2.0262697,0.74658394,2.7186046,2.8192549,1
45.42845,-2.32419,-2.7946362,68.965706,-2.9939868,1.956499,0.66979694,1.5320504,1.6720665,1
28.328041,-0.09021353,-0.8800538,53.20599,1.1136286,2.6393142,1.2038422,2.7638175,3.0146182,1
44.06479,1.1117893,-1.5674142,58.88103,0.5105203,0.4352458,0.60126907,2.00266,2.0909739,1
42.488693,-0.05031771,0.0870378,47.512306,0.34642625,3.126692,0.39674395,3.0396543,3.065437,1
50.99029,-1.5718086,1.1371638,27.764206,-3.082089,-0.8009573,1.5102804,1.9381211,2.4570837,1
46.917492,1.0414379,2.1803124,40.006332,0.6030184,-0.9245717,0.43841946,3.1048844,3.135685,1
33.93472,3.756165,2.3263373,43.295788,2.5332005,-0.57974625,1.2229645,2.9060833,3.152929,1
44.925606,3.686247,2.2762887,40.460617,3.6053586,-0.82742256,0.08088851,3.1037114,3.1047652,1
38.202328,0.64332813,1.8021593,53.334145,0.27175638,-1.6713212,0.37157175,2.809705,2.834168,1
54.189804,0.26614916,-0.99755484,37.29955,0.015623654,2.2072282,0.2505255,3.0784028,3.0885801,1
85.41105,3.4352555,-2.3327925,41.37158,2.033765,-2.4736238,1.4014904,0.14083123,1.4085485,1
51.567562,-3.7560992,2.3210685,38.689365,-2.8460546,-1.4347771,0.91004467,2.5273402,2.6861925,1
58.27194,-3.3779368,2.388693,50.23814,-2.5317082,-0.9398752,0.8462286,2.9546173,3.0734127,0
55.888245,3.6097932,2.521207,31.42231,2.510437,-0.08186178,1.0993562,2.6030686,2.8256946,1
41.62829,-1.6777983,-0.22798792,47.262978,-1.2708205,2.7087712,0.40697777,2.9367592,2.9648247,1
35.53445,0.18996029,-0.41795856,37.36915,-0.98165596,2.8138065,1.1716162,3.0514205,3.2686162,1
31.816322,-0.8871412,-2.727789,26.541449,-2.7605095,0.4372459,1.8733683,3.118151,3.637633,1
47.64197,-2.9216883,2.5928192,42.396706,-3.2947826,-0.88335526,0.37309432,2.807011,2.8316975,1
26.597153,1.5401564,1.4744282,31.604454,-0.5244544,-0.9845035,2.0646107,2.4589317,3.2107573,1
25.818697,2.5052686,-0.7953384,25.928942,0.19255546,2.4026163,2.3127131,3.085231,3.8558128,1
46.487564,2.98785,1.2496145,46.35524,3.2939177,-1.9342111,0.3060677,3.0993598,3.1144354,1
25.775057,0.5805319,-0.41113704,37.008995,-1.2811496,3.0718243,1.8616815,2.800224,3.362605,1
39.881123,-4.6502934,0.6507189,44.527843,-3.8477278,-2.5940175,0.8025656,3.038449,3.1426556,1
30.961004,-0.12810935,-1.9868963,26.794128,1.9073982,1.2381299,2.0355077,3.058159,3.6736398,1
56.398224,0.5837884,-0.041736048,41.747665,-0.0058216914,2.1422665,0.5896101,2.1840026,2.2621908,1
38.71764,-3.133287,-3.0066857,27.182657,-2.116449,0.1533358,1.0168378,3.123164,3.2845263,0
38.504475,-0.85098416,1.4876742,35.161,-2.2006154,-1.5734227,1.3496313,3.061097,3.3454177,1
37.054,2.9456956,0.41793782,36.156204,4.2811913,-2.8246136,1.3354957,3.0406344,3.3209949,1
34.469223,-0.097625114,2.1730285,44.31343,0.21639988,-1.0004591,0.31402498,3.1096976,3.125513,0
30.023924,-4.6619534,-0.2484173,40.662487,-3.0956361,2.7561908,1.5663173,3.0046082,3.3883653,1
29.023548,-1.7234404,1.5855528,29.82952,-3.777432,-1.3146394,2.0539916,2.9001925,3.5538707,1
25.252851,1.2396126,2.85123,28.603014,-1.3588712,3.1233256,2.5984838,0.27209568,2.612691,1
44.478493,-2.1609385,1.6750567,52.53796,-1.4829435,-1.7251699,0.67799497,2.8829587,2.961609,0
30.669994,-1.5693184,-2.2463274,43.368404,-0.27146012,0.6299373,1.2978582,2.8762646,3.1555243,1
29.762732,-2.3510847,2.661633,45.05845,-3.7595928,-1.17785,1.4085081,2.4437025,2.820563,1
